League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Javier Güemez,/en/players/156637d3/Javier-Guemez,16,MEX,LM,32-087,60,2,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Juan David Castro,/en/players/d06a7432/Juan-David-Castro,2,MEX,LM,32-022,30,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Rodrigo Dourado,/en/players/d7d05a22/Rodrigo-Dourado,13,BRA,CM,29-209,90,3,1,1,2,0,0,1,0,1,1,1,0,1,4,5,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Sebastien Salles-Lamonge,/en/players/afc16a32/Sebastien-Salles-Lamonge,19,FRA,RM,27-349,83,4,2,1,2,1,1,1,100,0,1,1,0,1,5,3,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Eduardo Águila,/en/players/723496a4/Eduardo-Aguila,31,MEX,RM,21-240,7,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Juan Sanabria,/en/players/f1d74479/Juan-Sanabria,8,URU,LB,23-289,90,0,0,0,0,0,0,1,0,1,3,2,1,3,3,4,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Julio Domínguez,/en/players/99b865b7/Julio-Dominguez,4,MEX,CB,36-065,90,0,0,0,0,0,0,0,NA,0,2,1,1,2,2,3,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Jordan Silva,/en/players/9a158620/Jordan-Silva,30,MEX,CB,29-166,90,1,1,0,1,0,0,0,NA,0,1,1,0,2,3,11,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Ricardo Chávez Soto,/en/players/2229c165/Ricardo-Chavez-Soto,5,MEX,RB,29-054,90,4,2,3,1,0,1,2,50,1,3,2,1,0,4,6,0
Liga MX,2024-01-12,Liga MX (Clausura 2024 Regular Season),Mazatlán,4-4-2,0,2.8,,1,0,Atlético,4-3-3,1,0.6,Léo Bonatini · 73&rsquor;,1,0,https://fbref.com/en/matches/e3cc6664/Mazatlan-Atletico-January-12-2024-Liga-MX,Atlético,Away,Andrés Sánchez,/en/players/2d43706b/Andres-Sanchez,1,MEX,GK,26-101,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Gabriel Fernández,/en/players/36c5f77b/Gabriel-Fernandez,27,URU,FW,29-245,72,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Ángel Sepúlveda,/en/players/cec676c5/Angel-Sepulveda,9,MEX,FW,32-332,18,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Carlos Rotondi,/en/players/046eb30b/Carlos-Rotondi,29,ARG,LM,26-307,72,1,1,0,1,0,0,1,0,1,1,0,1,0,1,2,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Alexis Gutiérrez,/en/players/b40ff033/Alexis-Gutierrez,14,MEX,CM,23-321,18,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Lorenzo Faravelli,/en/players/edd0ec6a/Lorenzo-Faravelli,8,ARG,CM,30-290,73,3,2,0,2,1,1,2,50,1,0,0,0,2,5,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Camilo Cándido,/en/players/6d4dbf54/Camilo-Candido,13,URU,LB,28-225,17,1,1,0,1,0,0,0,NA,0,1,0,1,0,1,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Charly Rodríguez,/en/players/f0acf582/Charly-Rodriguez,19,MEX,CM,27-010,90,1,1,1,0,0,1,2,50,1,0,0,0,1,2,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Uriel Antuna,/en/players/a35f5848/Uriel-Antuna,7,MEX,RM,26-145,90,1,1,0,1,0,0,0,NA,0,0,0,0,0,1,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Erik Lira,/en/players/7b2c24ed/Erik-Lira,6,MEX,DM,23-250,86,2,2,1,1,0,2,2,100,0,2,0,2,1,3,3,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Mateo Levy,/en/players/8bda91aa/Mateo-Levy,255,MEX,FW,17-083,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Carlos Alonso Vargas,/en/players/20974b8a/Carlos-Alonso-Vargas,26,MEX,LB,24-333,45,2,2,1,0,1,1,1,100,0,0,0,0,0,2,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Rodrigo Huescas,/en/players/9e02eca8/Rodrigo-Huescas,18,MEX,"RB,LM",20-117,45,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Gonzalo Piovi,/en/players/4b3ca22c/Gonzalo-Piovi,33,ARG,CB,29-127,90,3,1,1,2,0,2,3,66.7,1,2,0,2,2,5,6,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Willer Ditta,/en/players/95c2f969/Willer-Ditta,4,COL,CB,26-355,90,1,1,0,1,0,1,2,50,1,1,1,0,0,1,2,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Ignacio Rivero,/en/players/03fdc7b4/Ignacio-Rivero,15,URU,"RB,LB",31-278,90,1,1,1,0,0,1,1,100,0,2,0,2,2,3,4,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Cruz Azul,Home,Kevin Mier,/en/players/8a5c4850/Kevin-Mier,23,COL,GK,23-240,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Salomón Rondón,/en/players/b318a643/Salomon-Rondon,23,VEN,FW,34-119,90,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,2,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Oussama Idrissi,/en/players/34caa4b3/Oussama-Idrissi,11,MAR,LW,27-321,64,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Bryan González,/en/players/6bfe53bb/Bryan-Gonzalez,8,MEX,LW,20-278,26,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Jesús Hernández,/en/players/2e7edd56/Jesus-Hernandez,28,MEX,RW,22-165,64,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Alexei Dominguez,/en/players/82b6b52d/Alexei-Dominguez,187,MEX,RW,19-010,26,2,2,1,1,0,0,0,NA,0,0,0,0,0,2,2,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Alán Bautista,/en/players/dd9709c6/Alan-Bautista,220,MEX,AM,21-068,73,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Javier Eduardo López,/en/players/f851b52f/Javier-Eduardo-Lopez,19,MEX,AM,29-118,17,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Pedro Pedraza,/en/players/2a8713eb/Pedro-Pedraza,5,MEX,DM,23-258,56,3,3,0,2,1,0,1,0,1,1,0,1,0,3,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Elias Montiel,/en/players/e138bb0a/Elias-Montiel,196,MEX,DM,18-098,34,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Erick Sánchez,/en/players/67d34a1b/Erick-Sanchez,10,MEX,DM,24-108,90,0,0,0,0,0,0,4,0,4,1,0,1,1,1,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Daniel Aceves,/en/players/4ab21ca4/Daniel-Aceves,3,MEX,LB,22-291,90,1,1,1,0,0,0,0,NA,0,0,0,0,2,3,6,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Sergio Barreto,/en/players/0c14329b/Sergio-Barreto,2,ARG,CB,24-268,90,2,1,2,0,0,0,0,NA,0,2,2,0,1,3,11,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Gustavo Cabral,/en/players/92b4a127/Gustavo-Cabral,22,ARG,CB,38-091,73,2,1,2,0,0,2,2,100,0,0,0,0,2,4,3,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Jorge Berlanga,/en/players/f86cf2fd/Jorge-Berlanga,183,MEX,CB,20-179,17,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,René López,/en/players/11f13469/Rene-Lopez,185,MEX,RB,22-009,90,2,2,2,0,0,1,2,50,1,1,0,1,1,3,3,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Cruz Azul,4-1-4-1,0,1.4,,2,0,Pachuca,4-2-3-1,1,1.4,Salomón Rondón · 78&rsquor;,2,0,https://fbref.com/en/matches/012864cd/Cruz-Azul-Pachuca-January-13-2024-Liga-MX,Pachuca,Away,Carlos Moreno,/en/players/b931ac44/Carlos-Moreno,25,MEX,GK,25-349,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Carlos González Espínola,/en/players/5c059b5d/Carlos-Gonzalez-Espinola,32,PAR,FW,30-343,90,1,1,1,0,0,0,0,NA,0,0,0,0,1,2,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Alejandro Martínez,/en/players/26f76d7b/Alejandro-Martinez,7,ARG,LM,26-272,86,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Eduardo Armenta,/en/players/ac638620/Eduardo-Armenta,19,MEX,LM,22-028,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Kevin Castañeda,/en/players/bf453048/Kevin-Castaneda,10,MEX,CM,24-077,90,1,0,0,0,1,0,0,NA,0,0,0,0,1,2,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Fernando Madrigal,/en/players/a51e0948/Fernando-Madrigal,8,MEX,CM,32-062,67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,José Zúñiga,/en/players/af89c75e/Jose-Zuniga,13,COL,CM,29-184,23,1,1,0,0,1,0,0,NA,0,0,0,0,0,1,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Lucas Rodríguez,/en/players/815f4240/Lucas-Rodriguez,11,ARG,RM,26-261,90,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Christian Rivera,/en/players/7c094b1a/Christian-Rivera,14,COL,DM,27-364,90,4,3,2,2,0,0,1,0,1,0,0,0,0,4,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Francisco Contreras,/en/players/01a27d9e/Francisco-Contreras,20,MEX,LB,24-212,89,3,1,0,2,1,0,0,NA,0,0,0,0,1,4,3,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Rafael Fernández,/en/players/49511283/Rafael-Fernandez,3,MEX,LB,23-161,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Nicolás Díaz Huincales,/en/players/308990ee/Nicolas-Diaz-Huincales,4,CHI,CB,24-238,90,1,0,0,1,0,0,1,0,1,1,0,1,0,1,3,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Kevin Balanta,/en/players/a5737fd0/Kevin-Balanta,35,COL,CB,26-260,90,2,2,0,2,0,1,1,100,0,0,0,0,1,3,1,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Diego Barbosa,/en/players/eda8e858/Diego-Barbosa,15,MEX,RB,27-110,86,1,1,1,0,0,0,0,NA,0,2,0,2,3,4,0,0
Liga MX,2024-01-13,Liga MX (Clausura 2024 Regular Season),Tijuana,4-1-4-1,0,2.2,,2,0,América,5-3-2,2,0.4,Salvador Reyes Chávez · 89&rsquor; Salvador Reyes Chávez · 90+4&rsquor;,1,0,https://fbref.com/en/matches/5f787ed2/Tijuana-America-January-13-2024-Liga-MX,Tijuana,Home,Efrain Alvarez,/en/players/3cd08ab7/Efrain-Alvarez,26,MEX,RB,21-208,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
